Primary_ID,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options
512,27/08/14 16:47,25,f,United States,WA,No,No,No,Sometimes,Jun-25,No,Yes,No,No
513,27/08/14 16:53,29,M,United States,CA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
514,27/08/14 16:55,39,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Yes,Yes
515,27/08/14 17:00,38,male,United States,VA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure
516,27/08/14 17:03,43,Male,United States,NC,No,No,No,NA,Jun-25,Yes,Yes,Don't know,No
517,27/08/14 17:04,46,Male,United States,OH,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Not sure
518,27/08/14 17:08,38,Female,United States,PA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes
519,27/08/14 17:09,33,Male,Germany,NA,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
520,27/08/14 17:10,34,Male,United Kingdom,NA,No,Yes,Yes,Often,26-100,No,Yes,No,Yes
521,27/08/14 17:12,62,M,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes
522,27/08/14 17:14,23,F,United States,TX,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
523,27/08/14 17:15,35,Male,United States,AZ,No,No,No,NA,More than 1000,No,No,No,No
524,27/08/14 17:19,25,Male,Bosnia and Herzegovina,NA,No,Yes,No,Rarely,26-100,Yes,Yes,Don't know,Not sure
525,27/08/14 17:22,36,M,United States,IL,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,Don't know,Yes
526,27/08/14 17:32,41,Female,United States,NA,No,Yes,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes
527,27/08/14 17:33,24,male,Austria,NA,Yes,No,No,Sometimes,1-May,No,Yes,Yes,Yes
528,27/08/14 17:33,51,Male,New Zealand,NA,No,No,Yes,Sometimes,26-100,Yes,Yes,No,Yes
529,27/08/14 17:33,29,M,United States,NC,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
530,27/08/14 17:37,31,Female,Canada,NA,Yes,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Not sure
531,27/08/14 17:39,27,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
532,27/08/14 17:41,31,Male,Australia,NA,No,No,Yes,Rarely,100-500,No,Yes,Yes,Yes
533,27/08/14 17:42,27,female,Hungary,NA,Yes,Yes,No,Sometimes,1-May,Yes,Yes,No,No
534,27/08/14 17:46,23,Male,Sweden,NA,No,No,No,Rarely,Jun-25,No,Yes,Don't know,No
535,27/08/14 17:47,21,Male,Canada,NA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
536,27/08/14 17:48,27,Female,Australia,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,Yes
537,27/08/14 17:49,39,M,United States,WI,No,Yes,Yes,Often,26-100,Yes,Yes,Yes,Yes
538,27/08/14 17:49,26,M,United States,CA,No,Yes,Yes,Never,More than 1000,No,Yes,Don't know,No
539,27/08/14 17:52,27,Male,United Kingdom,NA,No,No,No,Never,Jun-25,No,Yes,Don't know,No
540,27/08/14 17:56,22,Female,United States,CA,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes
541,27/08/14 18:00,26,F,United States,MN,No,Yes,Yes,Often,100-500,No,No,Don't know,No
542,27/08/14 18:02,31,Female,United States,PA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Yes
543,27/08/14 18:02,32,male,United Kingdom,NA,No,No,No,Never,Jun-25,No,Yes,Don't know,No
544,27/08/14 18:12,28,female,United States,CA,No,Yes,Yes,Often,100-500,Yes,Yes,Yes,No
545,27/08/14 18:13,28,Androgyne,United Kingdom,NA,No,Yes,Yes,Rarely,100-500,No,Yes,No,Not sure
546,27/08/14 18:14,23,female,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
547,27/08/14 18:16,30,Male,United Kingdom,NA,No,No,No,Never,26-100,Yes,Yes,Don't know,Not sure
548,27/08/14 18:18,36,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No
549,27/08/14 18:22,21,M,United States,CA,No,Yes,No,NA,More than 1000,No,Yes,Yes,Yes
550,27/08/14 18:29,30,male,Germany,NA,No,No,No,Often,26-100,No,Yes,No,No
551,27/08/14 18:39,25,Woman,United States,CA,No,Yes,No,NA,500-1000,No,No,Don't know,Not sure
552,27/08/14 18:41,32,Male,New Zealand,NA,No,No,Yes,Sometimes,Jun-25,No,Yes,No,No
553,27/08/14 18:43,29,female,Canada,NA,No,No,Yes,Sometimes,1-May,No,Yes,No,No
554,27/08/14 18:56,21,Agender,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes
555,27/08/14 18:59,27,Female,New Zealand,NA,No,Yes,Yes,Rarely,100-500,Yes,Yes,No,No
556,27/08/14 19:05,32,Female,Canada,NA,No,No,Yes,Often,More than 1000,No,No,Don't know,Not sure
557,27/08/14 19:08,34,M,Australia,NA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes
558,27/08/14 19:13,33,M,United States,NY,No,No,No,NA,26-100,No,Yes,Don't know,No
559,27/08/14 19:13,22,Male,Netherlands,NA,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,No,Not sure
560,27/08/14 19:16,24,M,United States,CA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
561,27/08/14 19:17,65,Male,United States,FL,Yes,No,No,NA,Jun-25,Yes,No,No,No
562,27/08/14 19:25,27,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,No
563,27/08/14 19:27,33,Male,Australia,NA,No,No,No,Never,More than 1000,No,Yes,Don't know,Not sure
564,27/08/14 19:28,36,Male,United States,CO,No,No,Yes,Rarely,26-100,No,Yes,Don't know,Not sure
565,27/08/14 19:34,40,Male,Canada,NA,No,No,No,Never,26-100,No,Yes,No,No
566,27/08/14 19:34,28,male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
567,27/08/14 19:38,39,Male,United States,OR,No,No,Yes,Sometimes,500-1000,No,Yes,Yes,Not sure
568,27/08/14 19:41,32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,No
569,27/08/14 19:45,31,male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Not sure
570,27/08/14 19:59,38,Make,United States,PA,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No
571,27/08/14 20:13,23,Male,United States,CA,No,Yes,Yes,Rarely,1-May,No,Yes,No,Yes
572,27/08/14 20:17,42,Make,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes
573,27/08/14 20:33,27,Female,United States,NY,No,No,No,Sometimes,500-1000,No,Yes,Don't know,Not sure
574,27/08/14 20:48,26,Female,United States,MA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
575,27/08/14 20:52,50,Male,United States,NA,No,No,No,Never,26-100,Yes,Yes,No,Yes
576,27/08/14 20:52,37,Male,United States,PA,No,Yes,No,Never,26-100,No,Yes,Don't know,No
577,27/08/14 20:53,23,Male,United States,RI,No,No,No,NA,26-100,No,Yes,Don't know,No
578,27/08/14 20:55,33,M,United States,MI,No,Yes,No,Sometimes,Jun-25,Yes,Yes,Don't know,Not sure
579,27/08/14 21:05,29,male,Canada,NA,Yes,No,No,Never,26-100,Yes,Yes,Yes,Yes
580,27/08/14 21:15,34,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,Yes,No,Yes,No
581,27/08/14 21:17,41,male,United States,CA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,No
582,27/08/14 21:21,50,Male,United States,OR,No,Yes,No,NA,100-500,Yes,Yes,Don't know,No
583,27/08/14 21:35,29,Male,Canada,NA,No,No,Yes,Never,More than 1000,No,No,Yes,Not sure
584,27/08/14 21:39,35,Male,United States,IN,No,No,No,Never,Jun-25,No,Yes,No,Yes
585,27/08/14 21:45,27,Male,Singapore,NA,No,No,No,Sometimes,1-May,Yes,Yes,No,No
586,27/08/14 21:54,40,Female,United States,MA,No,No,No,Never,26-100,No,No,Don't know,Not sure
587,27/08/14 21:54,27,Male,Australia,NA,No,No,Yes,Often,100-500,Yes,Yes,No,No
588,27/08/14 21:55,29,f,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes
589,27/08/14 22:00,31,Male,United States,OH,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,No
590,27/08/14 22:04,43,Male,United States,OH,No,No,Yes,Sometimes,Jun-25,No,Yes,No,Yes
591,27/08/14 22:04,34,Male,United States,NH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes
592,27/08/14 22:06,29,Male,United States,OH,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,No
593,27/08/14 22:07,19,Male,Canada,NA,No,Yes,Yes,Sometimes,1-May,No,Yes,No,No
594,27/08/14 22:11,41,m,United States,TN,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure
595,27/08/14 22:12,29,Male,United States,OR,No,Yes,No,Never,100-500,No,Yes,Yes,Yes
596,27/08/14 22:13,23,Male,United States,PA,No,No,No,Rarely,100-500,No,Yes,Yes,Not sure
597,27/08/14 22:14,24,Female,United States,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure
598,27/08/14 22:14,31,M,United States,NY,No,No,No,NA,26-100,Yes,Yes,Don't know,No
599,27/08/14 22:21,43,Male,United States,WA,No,No,No,NA,500-1000,Yes,Yes,Don't know,Not sure
600,27/08/14 22:26,31,Male,United States,NY,No,Yes,Yes,Rarely,100-500,No,Yes,No,No
601,27/08/14 22:32,29,Male,United States,CA,No,Yes,No,Often,100-500,No,Yes,Yes,Yes
602,27/08/14 22:35,35,Male,United States,TN,Yes,Yes,No,NA,Jun-25,Yes,Yes,No,No
603,27/08/14 22:36,33,Male,United States,WI,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Not sure
604,27/08/14 22:55,30,cis-female/femme,United States,WI,Yes,Yes,Yes,Often,1-May,Yes,No,No,Yes
605,27/08/14 22:59,27,male,United States,PA,No,No,No,NA,More than 1000,No,Yes,Yes,Not sure
606,27/08/14 23:09,32,Male,United States,MI,No,No,No,Sometimes,100-500,No,Yes,No,Yes
607,27/08/14 23:10,50,Male,United States,WY,No,No,No,Sometimes,1-May,Yes,Yes,Don't know,No
608,27/08/14 23:10,24,male,United States,KY,No,No,No,Never,26-100,No,No,Don't know,Not sure
609,27/08/14 23:14,27,Male,United States,NY,No,No,No,NA,26-100,No,Yes,Don't know,No
610,27/08/14 23:30,27,Male,Australia,NA,No,No,No,Never,1-May,Yes,Yes,No,No
611,27/08/14 23:54,32,Male,United States,TX,No,No,Yes,Sometimes,Jun-25,No,Yes,No,Yes
612,27/08/14 23:56,42,Male,United States,WI,Yes,No,No,Rarely,Jun-25,Yes,No,No,Yes
613,27/08/14 23:57,37,Male,United States,WA,No,No,No,Often,More than 1000,No,No,Don't know,No
614,27/08/14 23:59,30,Male,Singapore,NA,No,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure
615,28/08/14 0:02,29,Male,United States,WA,No,No,No,Rarely,More than 1000,No,Yes,Yes,No
616,28/08/14 0:05,30,Male,United States,GA,Yes,No,Yes,Often,Jun-25,Yes,Yes,No,Not sure
617,28/08/14 0:17,35,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,No
618,28/08/14 0:43,35,Male,United States,MD,No,Yes,Yes,Rarely,100-500,Yes,No,Yes,Yes
619,28/08/14 0:47,38,male,Netherlands,NA,No,Yes,No,Often,26-100,Yes,Yes,No,Not sure
620,28/08/14 1:04,22,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes
621,28/08/14 1:14,24,m,Germany,NA,No,Yes,No,Sometimes,100-500,No,Yes,Don't know,No
622,28/08/14 1:19,22,M,Netherlands,NA,Yes,No,No,Never,1-May,No,Yes,Don't know,Not sure
623,28/08/14 1:30,31,Female,United States,WA,No,No,Yes,Often,26-100,Yes,Yes,Yes,Yes
624,28/08/14 1:38,23,female,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
625,28/08/14 1:41,31,Female,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No
626,28/08/14 1:56,28,Female,United States,CA,No,Yes,Yes,Rarely,500-1000,No,Yes,Yes,Yes
627,28/08/14 2:15,37,Guy (-ish) ^_^,Canada,NA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes
628,28/08/14 2:17,34,male,United States,CA,Yes,Yes,Yes,Sometimes,Jun-25,No,Yes,No,Yes
629,28/08/14 2:19,32,male leaning androgynous,Canada,NA,No,No,No,Sometimes,26-100,Yes,Yes,No,Yes
630,28/08/14 2:30,28,Male,United States,MI,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Not sure
631,28/08/14 2:32,24,Female,United Kingdom,NA,No,No,Yes,Sometimes,100-500,No,Yes,No,No
632,28/08/14 2:41,56,Male ,United States,MA,No,Yes,Yes,Rarely,Jun-25,No,Yes,Yes,Yes
633,28/08/14 2:46,31,Male,Germany,NA,No,No,No,Sometimes,Jun-25,Yes,Yes,No,No
634,28/08/14 2:49,34,female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes
635,28/08/14 2:52,35,m,Germany,NA,No,No,Yes,Rarely,100-500,No,No,Don't know,No
636,28/08/14 2:54,28,male,Germany,NA,No,No,No,Never,26-100,No,Yes,No,No
637,28/08/14 3:05,36,male,Poland,NA,Yes,Yes,Yes,Often,Jun-25,No,Yes,No,No
638,28/08/14 3:06,30,Male,United Kingdom,NA,No,No,Yes,Often,26-100,No,Yes,No,No
639,28/08/14 3:13,35,Male,United States,NA,Yes,No,No,NA,1-May,Yes,Yes,Yes,Not sure
640,28/08/14 3:13,49,male,Japan,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
641,28/08/14 3:15,36,Male,Germany,NA,No,No,No,NA,26-100,No,Yes,Yes,Yes
642,28/08/14 3:16,35,male,Germany,NA,No,No,No,NA,26-100,No,Yes,No,No
643,28/08/14 3:29,29,Female,Australia,NA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes
644,28/08/14 3:36,57,Male,United States,CA,No,No,No,Never,26-100,No,Yes,Yes,Yes
645,28/08/14 3:42,31,female,Belgium,NA,No,Yes,Yes,Rarely,100-500,No,No,Yes,No
646,28/08/14 3:47,37,Male,Ireland,NA,Yes,No,No,Never,Jun-25,No,Yes,No,No
647,28/08/14 3:49,25,Male,Ireland,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,No,No
648,28/08/14 3:52,30,Male,Australia,NA,No,No,No,Sometimes,26-100,No,Yes,No,No
649,28/08/14 4:00,26,F,Australia,NA,No,Yes,No,Sometimes,100-500,No,No,No,Yes
650,28/08/14 4:02,22,Female,Netherlands,NA,No,No,No,Often,Jun-25,No,Yes,No,No
651,28/08/14 4:07,39,M,United States,FL,No,No,No,Rarely,More than 1000,Yes,No,Don't know,No
652,28/08/14 4:09,29,Male,United Kingdom,NA,No,Yes,Yes,Never,100-500,No,Yes,Don't know,Not sure
653,28/08/14 4:11,54,male,United Kingdom,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,Don't know,Not sure
654,28/08/14 4:16,34,Female,Australia,NA,No,Yes,No,Never,500-1000,No,No,Don't know,No
655,28/08/14 4:23,32,M,United States,WA,No,No,Yes,Never,500-1000,No,No,Yes,Not sure
656,28/08/14 4:24,25,Male,Nigeria,NA,No,No,No,NA,Jun-25,No,Yes,No,No
657,28/08/14 4:30,29,male,Poland,NA,No,No,No,Rarely,1-May,No,Yes,No,No
658,28/08/14 4:34,32,male,Germany,NA,Yes,No,No,Never,1-May,Yes,Yes,No,No
659,28/08/14 4:37,30,M,United Kingdom,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
660,28/08/14 4:53,31,male,Germany,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
661,28/08/14 5:05,20,F,Switzerland,NA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes
662,28/08/14 5:12,27,Male,United Kingdom,NA,No,No,No,Never,1-May,No,Yes,Don't know,No
663,28/08/14 5:14,32,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Don't know,Not sure
664,28/08/14 6:02,26,Male,Ireland,NA,Yes,No,No,Never,1-May,Yes,Yes,No,No
665,28/08/14 6:05,30,Male,Italy,NA,No,No,No,Sometimes,More than 1000,No,No,Don't know,No
666,28/08/14 6:10,30,Male,Ireland,NA,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No
667,28/08/14 6:11,22,male,India,NA,Yes,No,No,NA,1-May,Yes,Yes,Don't know,No
668,28/08/14 6:27,24,male,Ireland,NA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
669,28/08/14 6:30,26,m,Netherlands,NA,No,No,No,Never,26-100,No,Yes,No,No
670,28/08/14 7:01,43,male,France,NA,No,No,No,NA,100-500,No,Yes,Don't know,No
671,28/08/14 7:03,26,Male,Russia,NA,No,No,No,Never,26-100,No,Yes,No,Not sure
672,28/08/14 7:03,23,Male,United States,NC,No,Yes,No,Sometimes,Jun-25,No,Yes,Don't know,Not sure
673,28/08/14 7:12,26,Man,Canada,NA,No,No,No,NA,100-500,Yes,Yes,Yes,Not sure
674,28/08/14 8:00,26,female,Israel,NA,No,Yes,No,Never,100-500,No,Yes,Don't know,No
675,28/08/14 8:06,35,Male,Canada,NA,No,Yes,No,Sometimes,26-100,No,Yes,Don't know,No
676,28/08/14 8:18,28,Male,United States,IL,No,No,Yes,Sometimes,26-100,Yes,No,Don't know,Not sure
677,28/08/14 8:23,22,Male,India,NA,No,No,No,NA,26-100,No,Yes,No,No
678,28/08/14 8:39,29,Female,United States,OH,No,Yes,Yes,Rarely,Jun-25,No,Yes,Don't know,No
679,28/08/14 8:40,29,Male,Germany,NA,Yes,No,No,NA,1-May,No,Yes,No,Yes
680,28/08/14 8:43,45,Male,United States,VA,No,No,Yes,Often,1-May,Yes,Yes,Yes,Not sure
681,28/08/14 8:43,33,male,Bulgaria,NA,No,No,Yes,Rarely,26-100,Yes,Yes,No,No
682,28/08/14 8:43,38,Male,United States,MN,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes
683,28/08/14 9:02,19,Trans woman,United States,MO,No,Yes,Yes,Often,26-100,No,No,Don't know,Not sure
684,28/08/14 9:09,29,female,Canada,NA,No,No,Yes,Rarely,More than 1000,Yes,No,Yes,Yes
685,28/08/14 9:16,21,Female,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
686,28/08/14 9:18,23,Female,India,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure
687,28/08/14 9:40,33,female,United States,NC,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes
688,28/08/14 9:53,49,Male,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure
689,28/08/14 9:53,28,Male,United States,NM,No,No,No,NA,26-100,Yes,Yes,Don't know,No
690,28/08/14 9:54,27,f,United Kingdom,NA,No,No,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,Not sure
691,28/08/14 9:54,23,male,Canada,NA,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,No
692,28/08/14 9:54,29,M,Netherlands,NA,No,No,No,Never,1-May,Yes,Yes,No,No
693,28/08/14 9:54,30,m,Germany,NA,No,No,No,NA,26-100,No,Yes,Don't know,No
694,28/08/14 9:55,28,Female,Canada,NA,No,No,No,NA,More than 1000,No,Yes,Yes,Not sure
695,28/08/14 9:56,32,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
696,28/08/14 9:56,32,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,No,Yes,Yes
697,28/08/14 9:56,37,Male,France,NA,No,No,No,NA,100-500,No,Yes,No,No
698,28/08/14 9:56,39,F,United States,TX,No,No,No,NA,More than 1000,Yes,No,No,Yes
699,28/08/14 9:56,31,male,France,NA,No,No,No,NA,500-1000,No,Yes,Don't know,No
700,28/08/14 9:57,29,Male,United States,SC,No,No,No,NA,Jun-25,No,Yes,No,No
701,28/08/14 9:57,30,M,United States,FL,No,No,No,NA,100-500,No,No,Yes,No
702,28/08/14 9:57,33,M,United States,WA,Yes,Yes,Yes,Rarely,1-May,Yes,Yes,No,Yes
703,28/08/14 9:58,37,male,United States,CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes
704,28/08/14 9:59,23,Male,United States,OH,No,No,Yes,Often,26-100,No,No,Yes,Yes
705,28/08/14 9:59,43,M,United States,TN,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Not sure
706,28/08/14 10:00,32,Male,United Kingdom,NA,No,No,Yes,Rarely,100-500,No,Yes,Don't know,No
707,28/08/14 10:01,26,Male,United States,NY,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
708,28/08/14 10:01,32,Male,United States,NY,Yes,No,Yes,Sometimes,1-May,Yes,Yes,Don't know,Not sure
709,28/08/14 10:02,37,F,United States,MO,No,No,No,NA,26-100,Yes,Yes,Don't know,Not sure
710,28/08/14 10:02,29,Male,United States,NY,No,No,Yes,Often,26-100,No,Yes,Yes,Yes
711,28/08/14 10:02,34,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
712,28/08/14 10:04,27,male,France,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
713,28/08/14 10:04,30,male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Don't know,No
714,28/08/14 10:05,29,Male,United States,CO,No,No,No,Never,Jun-25,No,Yes,Yes,Yes
715,28/08/14 10:07,32,Male,United States,PA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,Yes,Yes
716,28/08/14 10:07,-1726,male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,No,No,No
717,28/08/14 10:08,25,Male,Germany,NA,No,No,No,NA,500-1000,No,Yes,Yes,Yes
718,28/08/14 10:08,37,male,United States,NY,Yes,No,No,NA,Jun-25,Yes,Yes,Yes,Yes
719,28/08/14 10:10,29,Male,Netherlands,NA,No,Yes,No,NA,Jun-25,No,Yes,No,No
720,28/08/14 10:11,27,Man,United States,MN,No,No,No,NA,26-100,No,Yes,Yes,Not sure
721,28/08/14 10:13,33,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
722,28/08/14 10:15,30,male,Canada,NA,No,Yes,Yes,Sometimes,More than 1000,No,No,Don't know,No
723,28/08/14 10:16,29,male,Canada,NA,No,No,No,NA,1-May,Yes,Yes,No,Yes
724,28/08/14 10:17,25,Male,United States,MO,No,Yes,Yes,Never,Jun-25,Yes,Yes,Don't know,No
725,28/08/14 10:18,33,Male,United States,WY,No,Yes,Yes,Sometimes,1-May,No,No,No,Yes
726,28/08/14 10:18,31,Male,South Africa,NA,No,No,No,Never,100-500,Yes,Yes,No,No
727,28/08/14 10:20,21,male,Germany,NA,No,No,No,Rarely,Jun-25,Yes,Yes,Don't know,No
728,28/08/14 10:22,30,Male,Switzerland,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,No
729,28/08/14 10:24,29,Male,United States,MN,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
730,28/08/14 10:25,43,Male,Croatia,NA,Yes,No,Yes,Sometimes,1-May,Yes,Yes,No,No
731,28/08/14 10:29,37,m,United Kingdom,NA,No,No,Yes,Often,Jun-25,No,Yes,No,No
732,28/08/14 10:30,24,Male,France,NA,No,No,No,NA,26-100,No,Yes,No,No
733,28/08/14 10:30,29,Male,United States,MD,No,No,No,NA,Jun-25,Yes,Yes,Don't know,Not sure
734,28/08/14 10:34,31,Male,United States,KY,No,No,No,NA,26-100,No,No,Yes,Yes
735,28/08/14 10:35,5,Male,United States,OH,No,No,No,NA,100-500,No,Yes,Don't know,Not sure
736,28/08/14 10:42,33,Male,United Kingdom,NA,Yes,No,No,Never,100-500,No,No,No,Not sure
737,28/08/14 10:45,43,male,United States,NY,No,No,No,NA,More than 1000,No,No,Yes,Yes
738,28/08/14 10:47,33,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure
739,28/08/14 10:51,27,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
740,28/08/14 10:52,36,Male,United States,TN,No,Yes,Yes,Sometimes,More than 1000,Yes,No,Don't know,No
741,28/08/14 10:54,37,male,Australia,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes
742,28/08/14 10:57,32,male,Belgium,NA,No,No,No,NA,Jun-25,No,Yes,No,Yes
743,28/08/14 11:02,39,Male,United Kingdom,NA,No,No,Yes,Sometimes,100-500,No,Yes,No,No
744,28/08/14 11:04,31,Male,United States,TX,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
745,28/08/14 11:04,36,Male,United States,OH,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes
746,28/08/14 11:07,30,Male,United States,TX,Yes,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,Not sure
747,28/08/14 11:09,28,male,Canada,NA,No,No,No,NA,Jun-25,No,Yes,Yes,Not sure
748,28/08/14 11:10,32,Male,Italy,NA,No,No,No,NA,Jun-25,No,Yes,No,No
749,28/08/14 11:14,35,Male,United States,CA,No,Yes,Yes,Rarely,Jun-25,No,Yes,Yes,Yes
750,28/08/14 11:15,19,Male,Canada,NA,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure
751,28/08/14 11:19,33,m,Norway,NA,No,Yes,No,NA,26-100,No,Yes,Yes,Yes
752,28/08/14 11:20,42,male,Germany,NA,No,No,No,NA,More than 1000,Yes,Yes,Don't know,Not sure
753,28/08/14 11:21,37,Male,United States,MI,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure
754,28/08/14 11:21,40,Male,Thailand,NA,Yes,No,No,Never,Jun-25,No,Yes,No,No
755,28/08/14 11:22,36,M,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes
756,28/08/14 11:26,29,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,Yes,No,Don't know,No
757,28/08/14 11:27,38,f,United States,NC,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Not sure
758,28/08/14 11:29,26,M,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No
759,28/08/14 11:32,34,male,Germany,NA,No,No,No,Rarely,26-100,No,Yes,No,No
760,28/08/14 11:34,21,Male,United States,IL,No,No,Yes,Often,More than 1000,No,No,No,Yes
761,28/08/14 11:36,31,Male,Canada,NA,Yes,Yes,No,Sometimes,1-May,Yes,Yes,No,Yes
762,28/08/14 11:38,37,Female,United States,CA,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes
763,28/08/14 11:40,37,Male,Ireland,NA,No,Yes,Yes,Sometimes,1-May,No,Yes,No,No
764,28/08/14 11:44,38,Male,Ireland,NA,No,Yes,Yes,Sometimes,1-May,No,Yes,No,No
765,28/08/14 11:47,27,Female,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure
766,28/08/14 11:48,39,Male,Netherlands,NA,Yes,No,No,NA,Jun-25,No,Yes,No,No
767,28/08/14 11:50,33,Female,United States,AZ,Yes,Yes,Yes,Sometimes,1-May,No,Yes,Yes,Yes
768,28/08/14 11:50,27,Male,United Kingdom,NA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
